startup_id;startup_name;date_incorporated;register_identification_number;register;startup_location;startup_industry;startup_website;LinkedIn;;
startup_12356;EcoSyst GmbH;2017-10-16;HRB 31282;Chemnitz;Chemnitz;Energie;https://ecosyst.de/;;12356;
startup_12357;Making Stories GmbH;2017-10-16;HRB 190374 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.making-stories.com;;12357;
startup_12358;PaperC Innovation GmbH;2017-10-16;HRB 190392 B;Charlottenburg (Berlin);Berlin;Medien;;;12358;
startup_12359;Qfigures GmbH;2017-10-16;HRB 81760;Düsseldorf;Monheim;Software;http://www.qfigures.com/;;12359;
startup_12360;SOLYTIC GmbH;2017-10-16;HRB 190395 B;Charlottenburg (Berlin);Berlin;Energie;https://www.solytic.com/;https://www.linkedin.com/company/solytic/;12360;
startup_12361;UniversiS GmbH;2017-10-16;HRB 728819;Mannheim;Karlsruhe;Software;https://universis.eu;;12361;
startup_12362;Finest Ideas UG (haftungsbeschränkt);2017-10-14;HRB 236341;München;München;Software;;;12362;
startup_12363;navel robotics GmbH;2017-10-14;HRB 236333;München;München;Personal;https://navelrobotics.com;;12363;
startup_12364;Canisberg UG (haftungsbeschränkt);2017-10-13;HRB 19480;Neuss;Kaarst;eCommerce;https://www.canisberg.com;;12364;
startup_12365;Carbo-FORCE GmbH;2017-10-13;HRB 19065 KI;Kiel;Preetz;Umwelttechnologie;https://carbo-force.de;;12365;
startup_12366;einfach bewerben GmbH;2017-10-13;HRB 717072;Freiburg;Villingen-Schwenningen;Personal;https://einfach-bewerben.de;;12366;
startup_12367;Happyful Minds GmbH;2017-10-13;HRB 148489;Hamburg;Hamburg;Lebensmittel;https://klarekopfsache.de/;;12367;
startup_12368;Karriererakete GmbH;2017-10-13;HRB 109820;Frankfurt am Main;Frankfurt am Main;Personal;https://www.karriererakete.com;;12368;
startup_12369;MyStudyGenius UG (haftungsbeschränkt);2017-10-13;HRB 203947 B;Charlottenburg (Berlin);Berlin;Bildung;https://mystudygenius.com;;12369;
startup_12370;ORISOS GmbH;2017-10-13;HRB 762548;Stuttgart;Ehningen;Industrie;https://orisos.de;;12370;
startup_12371;Siebert Scale GmbH;2017-10-13;HRB 14926;Kleve;Goch;Bauwesen;https://www.siebertscale.de;;12371;
startup_12372;SMARK GmbH;2017-10-13;HRB 762547;Stuttgart;Stuttgart;Lebensmittel;https://smark.de/;https://www.linkedin.com/company/smark-de/;12372;
startup_12373;TNX Europe GmbH;2017-10-13;HRB 190336 B;Charlottenburg (Berlin);Berlin;Logistik;https://www.tnx-logistics.com;;12373;
startup_12374;VEObrain GmbH;2017-10-13;HRB 717075;Freiburg;Freiburg im Breisgau;Medizin;https://www.veobrain.com;;12374;
startup_12375;Yardeye GmbH;2017-10-13;HRB 741174;Mannheim;Karlsruhe;Logistik;https://yardeye.com;https://www.linkedin.com/company/yardeye-gmbh/;12375;
startup_12376;ACENDIS Aesthetics GmbH;2017-10-12;HRB 215798;Hannover;Hannover;Medizin;http://www.acendis-aesthetics.de;;12376;
startup_12377;ALCORNEO Trading GmbH;2017-10-12;HRB 148457;Hamburg;Hamburg;Lebensmittel;https://www.gold-of-extremadura.com;;12377;
startup_12378;AMISAR Munich Biohealth GmbH;2017-10-12;HRB 236320;München;München;eCommerce;https://talasar.de;;12378;
startup_12379;digital result GmbH;2017-10-12;HRB 762529;Stuttgart;Stuttgart;Software;https://digital-result.com/;https://www.linkedin.com/company/digital-result-gmbh/;12379;
startup_12380;INPERA GmbH;2017-10-12;HRB 190319 B;Charlottenburg (Berlin);Berlin;Bauwesen;https://www.inpera.net/;https://www.linkedin.com/company/inpera-gmbh/;12380;
startup_12381;Kijara Management GmbH & Co. KG;2017-10-12;HRA 4245;Schwerin;Schwerin;Tourismus;https://drumyou.com/;;12381;
startup_12382;MIO MIO GmbH;2017-10-12;HRA 120394;Osnabrück;Haselünne;Lebensmittel;https://www.miomio.com;;12382;
startup_12383;Richtungwest Solution Services UG (haftungsbeschränkt);2017-10-12;HRB 236312;München;Ottobrunn;Industrie;http://richtungwest.com;;12383;
startup_12384;Rosental Organics GmbH;2017-10-12;HRB 728802;Mannheim;Mannheim;eCommerce;https://rosental.de/;https://www.linkedin.com/company/rosental-organics/;12384;
startup_12385;TiBaTec GmbH;2017-10-12;HRB 14396;Aschaffenburg;Alzenau;Software;https://www.tibatec.net;;12385;
startup_12386;xoDynamics GmbH;2017-10-12;HRB 236307;München;München;Bildung;https://www.xodynamics.de;;12386;
startup_12387;GreenAdapt Gesellschaft für Klimaanpassung mbH;2017-10-11;HRB 190299 B;Charlottenburg (Berlin);Berlin;Umwelttechnologie;https://www.greenadapt.de;;12387;
startup_12388;SoPHIELabs GmbH;2017-10-11;HRB 211905;Osnabrück;Osnabrück;Werbung;https://www.sophielabs.com;;12388;
startup_12389;spacemakers360 GmbH;2017-10-11;HRB 148446;Hamburg;Hamburg;Software;https://www.spacemakers360.de/;;12389;
startup_12390;Tinbot Technology GmbH;2017-10-11;HRB 109789;Frankfurt am Main;Eschborn;Mobilität;https://www.tinbot-tech.com;;12390;
startup_12391;Westphalia DataLab GmbH;2017-10-11;HRB 16921;Münster;Münster;Software;https://www.westphalia-datalab.com/;https://www.linkedin.com/company/westphalia-datalab/;12391;
startup_12392;xplicator GmbH;2017-10-11;HRB 148442;Hamburg;Hamburg;Immobilien;http://www.xplicator.com/;;12392;
startup_12393;ARCWork GmbH;2017-10-10;HRB 513878;Jena;Erfurt;Personal;https://www.arcwork.de;;12393;
startup_12394;Erntewerk GmbH;2017-10-10;HRB 207096;Lüneburg;Dahlenburg;Landwirtschaft;https://shop.erntewerk.de;;12394;
startup_12395;HEKI GmbH;2017-10-10;HRB 762506;Stuttgart;Kirchheim unter Teck;Logistik;https://heki.gmbh;;12395;
startup_12396;kabetec UG (haftungsbeschränkt) & Co. KG;2017-10-10;HRA 705266;Freiburg;Schonach im Schwarzwald;Medien;https://www.kabetec.de;;12396;
startup_12397;OPTEC Jena GmbH;2017-10-10;HRB 513884;Jena;Bucha OT Schorba;Industrie;https://optec-jena.com;;12397;
startup_12398;PONF GmbH;2017-10-10;HRB 270736;München;München;Medien;https://www.ponfmodular.com;;12398;
startup_12399;Vysion S GmbH;2017-10-10;HRB 33991 P;Potsdam;Krefeld;Industrie;https://www.vysion-s.de;;12399;
startup_12400;BeFriend UG (haftungsbeschränkt);2017-10-09;HRB 148409;Hamburg;Hamburg;Medien;;;12400;
startup_12401;Conte Caserta GmbH;2017-10-09;HRB 27218;Montabaur;Kirchen;eCommerce;https://www.conte-caserta.com;;12401;
startup_12402;C&P Digital GmbH;2017-10-09;HRB 92345;Köln;Leverkusen;Personal;http://cpdigital.de;;12402;
startup_12403;HypoFriend GmbH;2017-10-09;HRB 190233 B;Charlottenburg (Berlin);Berlin;Immobilien;https://hypofriend.de/;https://www.linkedin.com/company/hypofriend/;12403;
startup_12404;Iconic Holding GmbH;2017-10-09;HRB 109756;Frankfurt am Main;Frankfurt am Main;Finanzbereich;https://iconicholding.com/;https://www.linkedin.com/company/iconicholding/;12404;
startup_12405;JAMU GmbH;2017-10-09;HRB 148404;Hamburg;Hamburg;Lebensmittel;https://jamu.de/;;12405;
startup_12406;Lioba Life Science GmbH;2017-10-09;HRB 10307;Gießen;Wettenberg;eCommerce;https://liobaskincare.de;https://www.linkedin.com/company/lioba-skincare/;12406;
startup_12407;mobEi GmbH;2017-10-09;HRB 3179;Eschwege;Hessisch Lichtenau;Landwirtschaft;https://www.mobei-gmbh.de/;;12407;
startup_12408;Senorics GmbH;2017-10-09;HRB 37001;Dresden;Dresden;Hardware;https://senorics.com;https://www.linkedin.com/company/senorics/;12408;
startup_12409;sense4energy GmbH;2017-10-09;HRB 37003;Dresden;Dresden;Energie;https://www.sense4energy.com/;;12409;
startup_12410;tellz.me International GmbH;2017-10-09;HRB 206853;Walsrode;Visselhövede;Medien;https://www.tellz.me;;12410;
startup_12411;TerraE Engineering GmbH;2017-10-09;HRB 37007;Dresden;Karlstein;Energie;;;12411;
startup_12412;VAUST Studio GmbH;2017-10-09;HRB 190218 B;Charlottenburg (Berlin);Berlin;eCommerce;https://vaust.studio;;12412;
startup_12413;WeLocal World AG;2017-10-09;HRB 728771;Mannheim;Karlsruhe;Medien;https://www.welocal.world;;12413;
startup_12414;XAPTec GmbH;2017-10-09;HRB 14285;Gelsenkirchen;Gelsenkirchen;Medien;https://www.xaptec.gmbh;;12414;
startup_12415;ARTISANS EFFORT GmbH;2017-10-06;HRB 717056;Freiburg;Hanau;eCommerce;https://artisanseffort.de;;12415;
startup_12416;RegHub UG (haftungsbeschränkt);2017-10-06;HRB 109754;Frankfurt am Main;Frankfurt am Main;Software;https://www.reghub.io;https://www.linkedin.com/company/reghub/;12416;
startup_12417;uBRAIN Bildungsraum im Netz UG (haftungsbeschränkt);2017-10-06;HRB 9884;Lemgo;Horn-Bad Meinberg;Bildung;https://ubrain.info;;12417;
startup_12418;Vivisan GmbH;2017-10-06;HRB 32815 HB;Bremen;Bremen;eCommerce;https://vivisan.de;;12418;
startup_12419;BioMS Molecular Science GmbH;2017-10-05;HRB 32809 HB;Bremen;Bremen;Medizin;http://www.bioms-diagno.de;;12419;
startup_12420;drei01 Technology Business Services GmbH;2017-10-05;HRB 88069;Düsseldorf;Düsseldorf;Versicherung;https://drei01.de;;12420;
startup_12421;pronativo UG (haftungsbeschränkt);2017-10-05;HRB 12142;Arnsberg;Lippetal;eCommerce;https://pronativo.de;;12421;
startup_12422;protectismundi GmbH;2017-10-05;HRB 28434;Wuppertal;Solingen;eCommerce;https://www.protectismundi.com;;12422;
startup_12423;Waidlife GmbH;2017-10-05;HRB 95689;Köln;Frechen;eCommerce;https://www.waidlife.com/;https://www.linkedin.com/company/waidlife-gmbh/;12423;
startup_12424;3Foodies GmbH;2017-10-04;HRB 762462;Stuttgart;Leonberg;eCommerce;https://3foodies.de;;12424;
startup_12425;bestlearn GmbH;2017-10-04;HRB 81665;Düsseldorf;Düsseldorf;Bildung;;;12425;
startup_12426;Bonpland Software GmbH;2017-10-04;HRB 190134 B;Charlottenburg (Berlin);Berlin;Tourismus;https://uberblick.io/;;12426;
startup_12427;Die Busfahrer Franchise GmbH;2017-10-04;HRB 34117;Leipzig;Zinna;Mobilität;https://www.die-busfahrer.de/;;12427;
startup_12428;LeanVal Invest GmbH;2017-10-04;HRB 92299;Köln;Frankfurt am Main;Finanzbereich;https://leanval.investments/;https://www.linkedin.com/company/leanval-investments/;12428;
startup_12429;Nährstoff-Reich GmbH;2017-10-04;HRB 16863;Bochum;Bochum;Lebensmittel;https://naehrstoff-reich.de/;;12429;
startup_12430;racksnet GmbH;2017-10-04;HRB 10933;Königstein;Bad Soden am Taunus;Software;https://racksnet.com;https://www.linkedin.com/company/racksnet-gmbh/;12430;
startup_12431;FoxInsights GmbH;2017-10-03;HRB 236162;München;München;Industrie;https://foxinsights.ai/;https://www.linkedin.com/company/liv-t-gmbh/;12431;
startup_12432;ATF Cooling GmbH;2017-10-02;HRB 762441;Stuttgart;Ostfildern;eCommerce;https://haosch.de;;12432;
startup_12433;CreditDevice GmbH;2017-10-02;HRB 148329;Hamburg;Hamburg;Finanzbereich;http://creditdevice.de/;;12433;
startup_12434;DrivenLux GmbH;2017-09-30;HRB 236128;München;München;Mobilität;https://de.drivenluxurycars.com;;12434;
startup_12435;UroQuant GmbH;2017-09-30;HRB 16208;Regensburg;Bad Abbach;Medizin;https://www.uroquant.com;;12435;
startup_12436;Applied Detection GmbH;2017-09-29;HRB 14384;Aschaffenburg;Großostheim;Hardware;http://applied-detection.com;;12436;
startup_12437;Breeze Technologies UG (haftungsbeschränkt);2017-09-29;HRB 148314;Hamburg;Hamburg;Umwelttechnologie;https://www.breeze-technologies.de/;;12437;
startup_12438;Dreamrockz Software GmbH;2017-09-29;HRB 25688;Montabaur;Windhagen;Finanzbereich;http://dreamrockz.com;;12438;
startup_12439;Fraundorfer Aeronautics AG;2017-09-29;HRB 33980;Augsburg;Genderkingen;Mobilität;https://www.fraundorfer.aero/;https://www.linkedin.com/company/fraundorfer-aeronautics/;12439;
startup_12440;Naronia GmbH;2017-09-29;HRB 11972 NP;Neuruppin;Kremmen OT Sommerfeld;Medizin;https://www.naronia.de;;12440;
startup_12441;Packex GmbH;2017-09-29;HRB 48637;Mainz;Worms;Logistik;https://packex.com;;12441;
startup_12442;Plikka UG (haftungsbeschränkt);2017-09-29;HRB 16385;Fürth;Erlangen;Sport;https://www.plikka.fun/de/;;12442;
startup_12443;QualiFiction GmbH;2017-09-29;HRB 148325;Hamburg;Hamburg;Medien;https://www.qualifiction.info/;;12443;
startup_12444;Yuduyu UG (haftungsbeschränkt);2017-09-29;HRB 190018 B;Charlottenburg (Berlin);Berlin;Personal;;;12444;
startup_12445;Anker Foundations GmbH;2017-09-28;HRB 2355;Korbach;Lichtenfels;Energie;https://anker-tec.com/;https://www.linkedin.com/company/anker-foundations/;12445;
startup_12446;BINI Wallet UG (haftungsbeschränkt);2017-09-28;HRB 236090;München;Eching;eCommerce;;;12446;
startup_12447;BodyPole Fitness GmbH;2017-09-28;HRB 26405;Traunstein;Aschau i.Chiemgau;Sport;https://www.bodypole-fitness.com;;12447;
startup_12448;Gablenz & Company GmbH;2017-09-28;HRB 742234;Mannheim;Sulzfeld;eCommerce;https://kugelsicher.me/;https://www.linkedin.com/company/gablenz-company-gmbh/about/;12448;
startup_12449;Heyfair GmbH;2017-09-28;HRB 513844;Jena;Jena;Industrie;https://www.heyfair.de/;https://www.linkedin.com/company/heyfair/;12449;
startup_12450;medicalmotion GmbH;2017-09-28;HRB 251555;München;München;Medizin;https://www.medicalmotion.de;;12450;
startup_12451;sonic technologies GmbH;2017-09-28;HRB 14383;Aschaffenburg;Sailauf;Hardware;https://www.sonic-technologies.com;;12451;
startup_12452;UX3D GmbH;2017-09-28;HRB 236081;München;München;Software;https://www.ux3d.io/;https://www.linkedin.com/company/ux3d/;12452;
startup_12453;Werbezeichen AG;2017-09-28;HRB 236080;München;München;Werbung;https://www.werbezeichen.de/;https://www.linkedin.com/company/werbezeichen/;12453;
startup_12454;4less GmbH;2017-09-27;HRB 148273;Hamburg;Hamburg;Finanzbereich;https://www.forex4less.com/;;12454;
startup_12455;Beelinguapp UG (haftungsbeschränkt);2017-09-27;HRB 189940 B;Charlottenburg (Berlin);Berlin;Bildung;https://www.beelinguapp.com/;https://www.linkedin.com/company/beelinguapp/;12455;
startup_12456;CertLex AG;2017-09-27;HRB 148265;Hamburg;Hamburg;Rechtsberatung;https://certlex.de/;;12456;
startup_12457;Destille Hamburg GmbH;2017-09-27;HRB 148264;Hamburg;Hamburg;Lebensmittel;https://www.drilling.hamburg/;;12457;
startup_12458;Einfach Elterngeld GmbH;2017-09-27;HRB 36979;Dresden;Dresden;Bildung;https://einfach-elterngeld.de;;12458;
startup_12459;her1 GmbH;2017-09-27;HRB 189949 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://her.one/;https://www.linkedin.com/company/ono-labs/;12459;
startup_12460;Hybrid Adtech GmbH;2017-09-27;HRB 189944 B;Charlottenburg (Berlin);Berlin;Werbung;https://hybrid.ai;;12460;
startup_12461;Steeleado GmbH;2017-09-27;HRB 31750;Essen;Essen;Industrie;https://www.steeleado.com;;12461;
startup_12462;Surve Mobility GmbH;2017-09-27;HRB 189956 B;Charlottenburg (Berlin);Berlin;Mobilität;https://chargery.de/;https://www.linkedin.com/company/chargery/;12462;
startup_12463;Wimdu META GmbH;2017-09-27;HRB 222754 B;Charlottenburg (Berlin);Berlin;Tourismus;https://www.wimdu.de;;12463;
startup_12464;Epimune GmbH;2017-09-26;HRB 189885 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.epimune-dx.com/;https://www.linkedin.com/company/epimune/;12464;
startup_12465;Lama Licensing GmbH;2017-09-26;HRB 236041;München;Pöcking;Mobilität;http://www.innovative-mobility.com;;12465;
startup_12466;QUATRIGA GmbH;2017-09-26;HRB 728705;Mannheim;Baden-Baden;Blockchain / Crypto;http://www.quatriga.com;;12466;
startup_12467;Rosik + Todsen Wasserhygiene UG (haftungsbeschränkt);2017-09-26;HRB 25682;Montabaur;Pleckhausen;Medizin;https://www.derlegionellentest.com;;12467;
startup_12468;Worch & Worch Delicious Jerky GmbH;2017-09-26;HRB 189909 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://www.worchundworch.com;;12468;
startup_12469;WTA Technologies GmbH;2017-09-26;HRB 513839;Jena;Gotha;Umwelttechnologie;https://www.wta-tec.com/;https://www.linkedin.com/company/wta-tec/;12469;
startup_12470;Asset League GmbH;2017-09-25;HRB 21612;Stralsund;Barth;Dienstleistung;https://assetleague.com/;;12470;
startup_12471;CodeNPaste UG (haftungsbeschränkt);2017-09-25;HRB 28502;Essen;Gelsenkirchen;Software;https://codenpaste.com;;12471;
startup_12472;ELEMENT Insurance Solutions Group GmbH;2017-09-25;HRB 189852 B;Charlottenburg (Berlin);Berlin;Versicherung;https://www.element.in;;12472;
startup_12473;GME German Medical Exports UG (haftungsbeschränkt);2017-09-25;HRB 28359;Koblenz;Münstermaifeld;Medizin;https://german-medical-exports.com;;12473;
startup_12474;Keepa GmbH;2017-09-25;HRB 762373;Stuttgart;Neckarwestheim;eCommerce;https://keepa.com;;12474;
startup_12475;Make IT Jump GmbH;2017-09-25;HRB 148230;Hamburg;Hamburg;Sport;https://makeitjump.com/;;12475;
startup_12476;mbaasy cloud UG (haftungsbeschränkt);2017-09-25;HRB 189867 B;Charlottenburg (Berlin);Berlin;Werbung;https://mbaasy.com;;12476;
startup_12477;Phoenix Visions SaaS UG (haftungsbeschränkt);2017-09-25;HRB 728700;Mannheim;Baden-Baden;Werbung;;;12477;
startup_12478;Raevear UG (haftungsbeschränkt);2017-09-25;HRB 50833;Offenbach am Main;Obertshausen;Sport;;;12478;
startup_12479;REOS GmbH;2017-09-25;HRB 148234;Hamburg;Hamburg;Immobilien;https://www.reos-software.com/;https://www.linkedin.com/company/reos-digital/;12479;
startup_12480;Reportix GmbH;2017-09-25;HRB 728702;Mannheim;Mannheim;Software;https://www.reportix.com;;12480;
startup_12481;SisyFox GmbH;2017-09-25;HRB 215736;Hannover;Hildesheim;Gaming;https://sisyfox.com;;12481;
startup_12482;Veritas Entertainment GmbH;2017-09-25;HRB 189869 B;Charlottenburg (Berlin);Berlin;Gaming;https://veritas-entertainment.gg/;;12482;
startup_12483;BarBrain GmbH;2017-09-23;HRB 236002;München;München;Software;https://barbrain.com;;12483;
startup_12484;Glamira GmbH;2017-09-23;HRB 17470;Memmingen;Frankfurt am Main;eCommerce;https://www.glamira.de;;12484;
startup_12485;VERAXA Biotech GmbH;2017-09-23;HRB 740261;Mannheim;Heidelberg;Medizin;http://www.velabs-therapeutics.com/;;12485;
startup_12486;Bartscher Innovationstechnologien GmbH;2017-09-22;HRB 92228;Köln;Köln;Hardware;http://barinova.de/;https://www.linkedin.com/company/bartscher-innovationstechnologien-gmbh/about/;12486;
startup_12487;Buildship UG (haftungsbeschränkt);2017-09-22;HRB 762348;Stuttgart;Wendlingen am Neckar;Software;;;12487;
startup_12488;IEC Tec GmbH;2017-09-22;HRB 28419;Wuppertal;Wuppertal;Lebensmittel;http://iectec.com;;12488;
startup_12489;iQuando GmbH;2017-09-22;HRB 207076;Lüneburg;Amelinghausen;Bildung;https://www.iquando.de;;12489;
startup_12490;Mind Intelligence UG (haftungsbeschränkt);2017-09-22;HRB 30341 P;Potsdam;Potsdam;Industrie;https://www.mindintelligence.io;;12490;
startup_12491;REACNOSTICS GmbH;2017-09-22;HRB 148215;Hamburg;Hamburg;Industrie;https://www.reacnostics.com/;;12491;
startup_12492;STROMDAO GmbH;2017-09-22;HRB 728691;Mannheim;Mauer;Energie;https://www.stromdao.de/;https://www.linkedin.com/company/stromdao/;12492;
startup_12493;Brainalyzed Finance GmbH;2017-09-21;HRB 19004 KI;Kiel;Bad Bramstedt;Finanzbereich;https://www.brainalyzed.com/;;12493;
startup_12494;Etrality GmbH;2017-09-21;HRB 26392;Traunstein;Neubeuern;Software;https://www.etrality.com;;12494;
startup_12495;Graf Lichttechnik UG (haftungsbeschränkt);2017-09-21;HRB 189815 B;Charlottenburg (Berlin);Berlin;Medien;https://graf-lichttechnik.de;;12495;
startup_12496;neotiv GmbH;2017-09-21;HRB 24830;Stendal;Magdeburg;Medizin;https://www.neotiv.com/;https://www.linkedin.com/company/neotiv-gmbh/;12496;
startup_12497;Seasonary GmbH;2017-09-21;HRB 36974;Dresden;Dresden;Personal;https://www.seasonary.com/;https://www.linkedin.com/company/seasonary/;12497;
startup_12498;So You Learn 24 UG (haftungsbeschränkt);2017-09-21;HRB 13943;Kempten;;Bildung;;;12498;
startup_12499;Curalie GmbH;2017-09-20;HRB 189810 B;Charlottenburg (Berlin);Berlin;Medizin;https://curalie.com;;12499;
startup_12500;IDS Healthcare GmbH;2017-09-20;HRB 728665;Mannheim;Ettlingen;Sport;https://ids-healthcare.de;;12500;
startup_12501;Nooxl Systems GmbH;2017-09-20;HRB 189766 B;Charlottenburg (Berlin);Berlin;Immobilien;http://www.nooxl.com;;12501;
startup_12502;Steamergy GmbH & Co. KG;2017-09-20;HRA 2991;Deggendorf;Deggendorf;Energie;https://www.steamergy.de;;12502;
startup_12503;Stellaneo AG;2017-09-20;HRB 762317;Stuttgart;Stuttgart;Software;https://www.stellaneo.com/;https://www.linkedin.com/company/stellaneo-ag/;12503;
startup_12504;SurgMark GmbH;2017-09-20;HRB 148171;Hamburg;Hamburg;Medizin;https://www.surgmark.com/;https://www.linkedin.com/company/surgmark-gmbh/;12504;
